Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Supply,BTC_Demand,BTC_Daily_Return,BTC_Price_Change,BTC_Inflation,BTC_MarketCap,BTC_Supply_Proxy,BTC_Demand_Proxy,BTC_Intraday_Return_Pct,BTC_Market_Value_Proxy,LINK_Open,LINK_High,LINK_Low,LINK_Close,LINK_Volume,LINK_Supply,LINK_Demand,LINK_Daily_Return,LINK_Price_Change,LINK_Inflation,LINK_MarketCap,LINK_Supply_Proxy,LINK_Demand_Proxy,LINK_Intraday_Return_Pct,LINK_Market_Value_Proxy,Price_Ratio,BTC_Open_Norm,BTC_High_Norm,BTC_Low_Norm,BTC_Close_Norm,BTC_Volume_Norm,LINK_Open_Norm,LINK_High_Norm,LINK_Low_Norm,LINK_Close_Norm,LINK_Volume_Norm
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,7909819904,7164451759.619616,8732733921.993267,10.403701,894.709961,10.403701,68023817770853.0,7164451759.619616,8732733921.993267,10.403701,68023817770853.0,0.564205,0.587916,0.532434,0.568253,11953100,11867951.256285,12038859.65864,0.717468,0.004048,0.717468,6743998.676294,11867951.256285,12038859.65864,0.717468,6743998.676294,16708.455926,0.044139,0.050789,0.04507,0.051498,0.014326,0.007642,0.007824,0.007952,0.007725,6.8e-05
2018-02-15,9488.320312,10234.799805,9395.580078,10166.400391,9062540288,8458085634.397654,9710192119.315428,7.146471,678.080078,7.146471,85988285097480.0,8458085634.397654,9710192119.315428,7.146471,85988285097480.0,0.568245,0.579358,0.529747,0.565251,7288970,7327577.951343,7250565.468384,-0.526886,-0.002994,-0.526886,4141920.711632,7327577.951343,7250565.468384,-0.526886,4141920.711632,17985.63916,0.05145,0.056616,0.0517,0.057027,0.017638,0.007719,0.007662,0.007894,0.007668,4e-05
2018-02-16,10135.700195,10324.099609,9824.820312,10233.900391,7296159744,7226148869.891009,7366848921.667603,0.968855,98.200195,0.968855,73951687742292.0,7226148869.891009,7366848921.667603,0.968855,73951687742292.0,0.561803,0.666601,0.557657,0.639628,9385160,8243245.985822,10685260.196904,13.852723,0.077825,13.852723,5272610.886598,8243245.985822,10685260.196904,13.852723,5272610.886598,15999.769399,0.056778,0.057343,0.055277,0.057582,0.012563,0.007596,0.009317,0.008494,0.009097,5.3e-05
2018-02-17,10207.5,11139.5,10149.400391,11112.700195,8660880384,7955396525.227139,9428926488.842028,8.867991,905.200195,8.867991,88405936519680.0,7955396525.227139,9428926488.842028,8.867991,88405936519680.0,0.644339,0.683901,0.636546,0.672487,8038940,7702457.599859,8390121.657377,4.368507,0.028148,4.368507,5179802.761799,7702457.599859,8390121.657377,4.368507,5179802.761799,16524.780192,0.057369,0.063976,0.057982,0.064814,0.016484,0.00918,0.009646,0.010188,0.009729,4.5e-05
2018-02-18,11123.400391,11349.799805,10326.0,10551.799805,8744009728,9217680682.38521,8294679405.576249,-5.138722,-571.600586,-5.138722,97263121224064.02,9217680682.38521,8294679405.576249,-5.138722,97263121224064.02,0.676664,0.781357,0.587149,0.761761,15946800,14165368.474884,17952263.697968,12.575963,0.085097,12.575963,10790625.392103,14165368.474884,17952263.697968,12.575963,10790625.392103,13851.850739,0.064906,0.065687,0.059453,0.060198,0.016723,0.009801,0.011495,0.009127,0.011444,9.1e-05
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,7652089856,7193521939.753304,8139890258.860625,6.374734,672.700195,6.374734,80749440425328.0,7193521939.753304,8139890258.860625,6.374734,80749440425328.0,0.760064,0.875907,0.7105,0.774362,29965000,29411718.449843,30528689.662633,1.88116,0.014298,1.88116,22775317.935348,29411718.449843,30528689.662633,1.88116,22775317.935348,14496.190934,0.060209,0.065069,0.061013,0.065741,0.013586,0.011402,0.013289,0.011776,0.011687,0.000173
2018-02-20,11231.799805,11958.5,11231.799805,11403.700195,9926540288,9776906737.14925,10078463949.633451,1.530479,171.900391,1.530479,111492913267981.0,9776906737.14925,10078463949.633451,1.530479,111492913267981.0,0.771259,0.820339,0.698196,0.699926,11664800,12853618.607403,10585934.062306,-9.248902,-0.071333,-9.248902,8996582.09796,12853618.607403,10585934.062306,-9.248902,8996582.09796,16292.722217,0.065798,0.070639,0.067001,0.067209,0.020121,0.011617,0.012235,0.011512,0.010256,6.6e-05
2018-02-21,11372.200195,11418.5,10479.099609,10690.400391,9405339648,10005182357.413345,8841459429.142334,-5.99532,-681.799805,-5.99532,106959405381965.98,10005182357.413345,8841459429.142334,-5.99532,106959405381965.98,0.695364,0.734271,0.623681,0.653669,7049450,7499106.950266,6626755.109919,-5.99614,-0.041695,-5.99614,4901933.738613,7499106.950266,6626755.109919,-5.99614,4901933.738613,16354.45523,0.066954,0.066246,0.060729,0.061339,0.018623,0.01016,0.010601,0.009911,0.009367,3.9e-05
2018-02-22,10660.400391,11039.099609,9939.089844,10005.0,8040079872,8566763678.973013,7545776534.819616,-6.14799,-655.400391,-6.14799,85710470608125.0,8566763678.973013,7545776534.819616,-6.14799,85710470608125.0,0.654794,0.713841,0.584273,0.601923,5678200,6176954.914507,5219716.783796,-8.074446,-0.052871,-8.074446,3718051.164389,6176954.914507,5219716.783796,-8.074446,3718051.164389,16621.727671,0.061096,0.063159,0.056229,0.055698,0.0147,0.009381,0.010214,0.009065,0.008373,3.1e-05
2018-02-23,9937.070312,10487.299805,9734.55957,10301.099609,7739500032,7465994788.710352,8023024719.479462,3.663346,364.029297,3.663346,76907956001579.98,7465994788.710352,8023024719.479462,3.663346,76907956001579.98,0.601214,0.676693,0.572225,0.674791,6902820,6150159.232169,7747591.916509,12.23807,0.073577,12.23807,4150071.965786,6150159.232169,7747591.916509,12.23807,4150071.965786,15265.615485,0.055143,0.05867,0.054525,0.058135,0.013837,0.008352,0.009509,0.008806,0.009773,3.8e-05
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070312,6917929984,7252530286.764417,6598766688.484538,-4.613566,-474.629883,-4.613566,71169589647555.02,7252530286.764417,6598766688.484538,-4.613566,71169589647555.02,0.676026,0.718403,0.618498,0.650958,5582380,5797353.958505,5375377.575262,-3.708139,-0.025068,-3.708139,3773833.947475,5797353.958505,5375377.575262,-3.708139,3773833.947475,15074.813257,0.058029,0.059564,0.052962,0.054119,0.011476,0.009789,0.0103,0.0098,0.009315,3e-05
2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,5706939904,5784701389.165577,5630223736.158233,-1.344261,-131.689453,-1.344261,55907579768489.0,5784701389.165577,5630223736.158233,-1.344261,55907579768489.0,0.646013,0.699827,0.636775,0.675715,5793540,5538876.772674,6059911.983815,4.597741,0.029702,4.597741,3742702.280402,5538876.772674,6059911.983815,4.597741,3742702.280402,14302.968042,0.053986,0.054081,0.051796,0.052898,0.007997,0.009212,0.009948,0.010193,0.009791,3.2e-05
2018-02-26,9669.429688,10475.0,9501.730469,10366.700195,7287690240,6797515798.886839,7813211562.213452,7.211082,697.270508,7.211082,70467808359960.0,6797515798.886839,7813211562.213452,7.211082,70467808359960.0,0.672751,0.698348,0.641757,0.691446,4113690,4002465.955281,4228004.836311,2.778888,0.018695,2.778888,2767489.100123,4002465.955281,4228004.836311,2.778888,2767489.100123,14992.783386,0.052941,0.05857,0.052585,0.058675,0.012539,0.009726,0.00992,0.0103,0.010093,2.2e-05
2018-02-27,10393.900391,10878.5,10246.099609,10725.599609,6966179840,6750744200.524861,7188490649.586376,3.191287,331.699219,3.191287,72405779360140.0,6750744200.524861,7188490649.586376,3.191287,72405779360140.0,0.69186,0.73518,0.676655,0.723957,5426840,5186238.43763,5678603.623758,4.639231,0.032097,4.639231,3754613.631809,5186238.43763,5678603.623758,4.639231,3754613.631809,14815.243968,0.058903,0.061853,0.058788,0.061629,0.011615,0.010093,0.010619,0.011049,0.010718,2.9e-05
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,6936189952,7129174912.71363,6748429045.334367,-2.706975,-289.299805,-2.706975,74128450609739.0,7129174912.71363,6748429045.334367,-2.706975,74128450609739.0,0.724143,0.740327,0.661052,0.661447,4943770,5412371.120608,4515740.193765,-8.657964,-0.062696,-8.657964,3579996.578817,5412371.120608,4515740.193765,-8.657964,3579996.578817,15719.930047,0.061316,0.063572,0.060013,0.058932,0.011529,0.010713,0.010716,0.010714,0.009517,2.7e-05
2018-03-01,10385.0,11052.299805,10352.700195,10951.0,7317279744,6939087767.458679,7716083820.562736,5.450169,566.0,5.450169,75989950141440.0,6939087767.458679,7716083820.562736,5.450169,75989950141440.0,0.662293,0.680856,0.649849,0.663065,3992240,3987591.878555,3996893.53951,0.116565,0.000772,0.116565,2644032.673831,3987591.878555,3996893.53951,0.116565,2644032.673831,16515.725806,0.05883,0.063267,0.059676,0.063483,0.012624,0.009525,0.009588,0.010473,0.009548,2.1e-05
2018-03-02,10977.400391,11189.0,10850.099609,11086.400391,7620590080,7545665461.597942,7696258661.737202,0.992949,109.0,0.992949,83654268520985.0,7545665461.597942,7696258661.737202,0.992949,83654268520985.0,0.661663,0.673799,0.646619,0.652742,3763040,3814469.13492,3712304.265872,-1.348265,-0.008921,-1.348265,2489864.319773,3814469.13492,3712304.265872,-1.348265,2489864.319773,16984.352027,0.063705,0.064379,0.063821,0.064598,0.013495,0.009513,0.009454,0.010404,0.009349,2e-05
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,6690570240,6464750437.201444,6924278140.542055,3.493094,387.799805,3.493094,74278044360960.0,6464750437.201444,6924278140.542055,3.493094,74278044360960.0,0.652153,0.669431,0.615337,0.628706,3547810,3680122.454926,3420254.611162,-3.595328,-0.023447,-3.595328,2313714.988632,3680122.454926,3420254.611162,-3.595328,2313714.988632,18275.156576,0.064729,0.067138,0.06509,0.067917,0.010823,0.00933,0.009371,0.009732,0.008887,1.8e-05
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,6084149760,6076117315.005154,6092192823.646405,0.132197,15.199219,0.132197,69951905827245.01,6076117315.005154,6092192823.646405,0.132197,69951905827245.01,0.629218,0.640109,0.57463,0.592818,4243320,4503866.533323,3997845.959506,-5.784952,-0.0364,-5.784952,2669973.24862,4503866.533323,3997845.959506,-5.784952,2669973.24862,19420.124198,0.067984,0.067011,0.066204,0.068105,0.009081,0.00889,0.008815,0.008858,0.008198,2.3e-05
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,6468539904,6445680434.671612,6491480443.952859,0.354648,40.899414,0.354648,74597792115663.0,6445680434.671612,6491480443.952859,0.354648,74597792115663.0,0.594186,0.608093,0.576373,0.586738,4530590,4588101.043428,4473799.847434,-1.253482,-0.007448,-1.253482,2692013.185878,4588101.043428,4473799.847434,-1.253482,2692013.185878,19724.817541,0.068272,0.068569,0.068769,0.068605,0.010185,0.008217,0.008207,0.008896,0.008081,2.4e-05
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,6832169984,7288623504.58385,6404302082.679151,-6.262548,-720.199219,-6.262548,78570635364182.0,7288623504.58385,6404302082.679151,-6.262548,78570635364182.0,0.58369,0.58369,0.529083,0.53387,3218950,3519337.947345,2944201.226915,-8.535354,-0.04982,-8.535354,1878868.885776,3519337.947345,2944201.226915,-8.535354,1878868.885776,20191.995727,0.068006,0.06691,0.062522,0.062075,0.01123,0.008016,0.007744,0.00788,0.007065,1.7e-05
2018-03-07,10803.900391,10929.5,9692.120117,9965.570312,8797910016,9538013428.024368,8115235026.00749,-7.759513,-838.330078,-7.759513,95051743458546.02,9538013428.024368,8115235026.00749,-7.759513,95051743458546.02,0.533835,0.567519,0.455621,0.521148,5364650,5495248.483887,5237155.281856,-2.376571,-0.012687,-2.376571,2863837.8997,5495248.483887,5237155.281856,-2.376571,2863837.8997,19122.341092,0.062277,0.062268,0.054171,0.055374,0.016878,0.007059,0.007437,0.006302,0.00682,2.9e-05
2018-03-08,9951.44043,10147.400391,9335.870117,9395.009766,7186089984,7611694738.179199,6784282743.122454,-5.591459,-556.430664,-5.591459,71511946398150.0,7611694738.179199,6784282743.122454,-5.591459,71511946398150.0,0.517473,0.52354,0.461371,0.486422,3397200,3614061.879321,3193350.923523,-6.000503,-0.031051,-6.000503,1757959.215832,3614061.879321,3193350.923523,-6.000503,1757959.215832,19314.524674,0.055262,0.055905,0.051203,0.050679,0.012247,0.006744,0.006603,0.006426,0.006153,1.8e-05
2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,8704190464,8776098695.447926,8632871423.026043,-0.819364,-77.140625,-0.819364,81947258659597.98,8776098695.447926,8632871423.026043,-0.819364,81947258659597.98,0.485427,0.492362,0.431485,0.480877,3412130,3444415.019719,3380147.592623,-0.937315,-0.00455,-0.937315,1656340.00282,3444415.019719,3380147.592623,-0.937315,1656340.00282,19417.750426,0.050845,0.050365,0.044346,0.050206,0.016609,0.006129,0.006011,0.005784,0.006046,1.8e-05
2018-03-10,9350.589844,9531.320312,8828.469727,8866.0,5386319872,5680720492.929394,5107176422.359264,-5.182452,-484.589844,-5.182452,50365267890312.016,5680720492.929394,5107176422.359264,-5.182452,50365267890312.016,0.478701,0.511314,0.466054,0.46771,2491710,2550264.238646,2434500.170616,-2.296007,-0.010991,-2.296007,1192784.057361,2550264.238646,2434500.170616,-2.296007,1192784.057361,18956.191274,0.050317,0.050893,0.046975,0.046325,0.007076,0.006,0.006371,0.006526,0.005793,1.2e-05
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,6296370176,5819243709.204304,6812616789.10558,8.199115,725.849609,8.199115,55740381688353.0,5819243709.204304,6812616789.10558,8.199115,55740381688353.0,0.465669,0.516688,0.446866,0.513524,2527380,2291854.990441,2787108.997315,10.27661,0.047855,10.27661,1176922.53266,2291854.990441,2787108.997315,10.27661,1176922.53266,18652.740592,0.04622,0.052362,0.04513,0.05219,0.00969,0.00575,0.006473,0.006114,0.006674,1.2e-05
2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,6457399808,6736463569.282168,6189896501.555896,-4.142585,-397.80957,-4.142585,62009956320300.0,6736463569.282168,6189896501.555896,-4.142585,62009956320300.0,0.510991,0.563421,0.49624,0.510198,5513180,5521748.913581,5504624.384068,-0.155185,-0.000793,-0.155185,2817185.236161,5521748.913581,5504624.384068,-0.155185,2817185.236161,18042.250596,0.052394,0.054198,0.048041,0.049116,0.010153,0.00662,0.007359,0.007175,0.00661,3e-05
2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,5991139840,5976929255.689923,6005384211.008529,0.237757,21.80957,0.237757,54956965631942.5,5976929255.689923,6005384211.008529,0.237757,54956965631942.5,0.507505,0.565642,0.504771,0.563841,4227540,3805146.738372,4696821.352872,11.100577,0.056336,11.100577,2145497.686168,3805146.738372,4696821.352872,11.100577,2145497.686168,16307.522598,0.048856,0.050398,0.048055,0.049031,0.008813,0.006553,0.007402,0.007358,0.007641,2.2e-05
2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,6438230016,7173809533.032111,5778074473.27133,-10.253681,-944.84082,-10.253681,59326038731868.0,7173809533.032111,5778074473.27133,-10.253681,59326038731868.0,0.566199,0.577406,0.431777,0.443609,5288160,6749527.023746,4143199.380818,-21.651399,-0.12259,-21.651399,2994150.928431,6749527.023746,4143199.380818,-21.651399,2994150.928431,18642.114079,0.049198,0.049466,0.040642,0.041419,0.010098,0.00768,0.007625,0.00579,0.00533,2.9e-05
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,6834429952,6826113736.072936,6842756299.5261,0.121829,10.100586,0.121829,56662616867024.0,6826113736.072936,6842756299.5261,0.121829,56662616867024.0,0.442636,0.444595,0.396093,0.419737,8460960,8922552.695935,8023246.996817,-5.173326,-0.022899,-5.173326,3745125.600815,8922552.695935,8023246.996817,-5.173326,3745125.600815,19776.336444,0.041595,0.04192,0.038263,0.041674,0.011236,0.005308,0.005105,0.005024,0.004871,4.7e-05
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,5289379840,5279585919.628973,5299191928.62848,0.185505,15.439453,0.185505,44023033190600.0,5279585919.628973,5299191928.62848,0.185505,44023033190600.0,0.417999,0.442162,0.416015,0.42442,10271100,10115709.747828,10428877.24538,1.536128,0.006421,1.536128,4293309.522298,10115709.747828,10428877.24538,1.536128,4293309.522298,19646.457817,0.04186,0.043196,0.040115,0.041983,0.006797,0.004834,0.005059,0.005452,0.004961,5.8e-05
2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,4426149888,4652593225.015128,4210727627.274725,-4.867035,-405.030273,-4.867035,36834021706032.0,4652593225.015128,4210727627.274725,-4.867035,36834021706032.0,0.423994,0.423994,0.366734,0.373861,9340520,10593039.455292,8236098.264207,-11.823986,-0.050133,-11.823986,3960324.481027,10593039.455292,8236098.264207,-11.823986,3960324.481027,21175.997412,0.041852,0.041255,0.038511,0.038514,0.004317,0.00495,0.004714,0.004394,0.003989,5.2e-05
2018-03-18,7890.52002,8245.509766,7397.990234,8223.679688,6639190016,6370221570.563816,6919515056.154122,4.222278,333.159668,4.222278,52386661734719.99,6370221570.563816,6919515056.154122,4.222278,52386661734719.99,0.372332,0.380326,0.284184,0.373338,9742300,9716048.122274,9768622.807911,0.270191,0.001006,0.270191,3627370.108804,9716048.122274,9768622.807911,0.270191,3627370.108804,22027.437286,0.038302,0.040433,0.035054,0.041039,0.010675,0.003958,0.003885,0.002621,0.003979,5.5e-05
2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,6729110016,6505709270.330834,6960182160.911236,3.433918,286.530273,3.433918,56148502255273.5,6505709270.330834,6960182160.911236,3.433918,56148502255273.5,0.371102,0.38631,0.353199,0.381644,8994920,8746456.794243,9250441.374118,2.84073,0.010542,2.84073,3338032.849003,8746456.794243,9250441.374118,2.84073,3338032.849003,22614.400206,0.042034,0.043934,0.041591,0.044388,0.010934,0.003934,0.003999,0.004103,0.004139,5e-05
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,6361789952,6152096902.862185,6578630348.709056,3.408481,293.799805,3.408481,54836529498541.0,6152096902.862185,6578630348.709056,3.408481,54836529498541.0,0.387416,0.401789,0.361059,0.391713,8897510,8799906.661434,8996195.896832,1.109141,0.004297,1.109141,3447037.779845,8799906.661434,8996195.896832,1.109141,3447037.779845,22755.103551,0.044302,0.046986,0.04332,0.046716,0.009878,0.004247,0.004292,0.004272,0.004333,5e-05
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,6043129856,6048679558.058901,6037585245.828121,-0.091751,-8.200195,-0.091751,54010355058120.0,6048679558.058901,6037585245.828121,-0.091751,54010355058120.0,0.392459,0.455803,0.39006,0.445421,12823600,11298832.300554,14554133.788846,13.494914,0.052962,13.494914,5032737.298024,11298832.300554,14554133.788846,13.494914,5032737.298024,20046.83225,0.046917,0.048014,0.047123,0.046846,0.008963,0.004344,0.005317,0.004895,0.005365,7.3e-05
2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,5530390016,5664061817.218528,5399872867.929269,-2.359999,-210.970703,-2.359999,49438592100970.49,5664061817.218528,5399872867.929269,-2.359999,49438592100970.49,0.444646,0.457575,0.390708,0.419292,10720800,11369071.703936,10109493.161189,-5.702064,-0.025354,-5.702064,4766960.846043,11369071.703936,10109493.161189,-5.702064,4766960.846043,20817.162421,0.046934,0.04739,0.044778,0.045193,0.00749,0.005346,0.005351,0.004908,0.004863,6.1e-05
2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,5954120192,5857985121.083714,6051832930.265903,1.641094,143.370117,1.641094,52016682527360.01,5857985121.083714,6051832930.265903,1.641094,52016682527360.01,0.419889,0.427333,0.37922,0.40914,9846940,10105640.886944,9594861.765657,-2.559965,-0.010749,-2.559965,4134621.819579,10105640.886944,9594861.765657,-2.559965,4134621.819579,21703.134176,0.045261,0.045592,0.043076,0.046437,0.008707,0.004871,0.004777,0.004662,0.004668,5.5e-05
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,5664600064,5817407576.771498,5515806389.979057,-2.626729,-233.830078,-2.626729,50425987646092.01,5817407576.771498,5515806389.979057,-2.626729,50425987646092.01,0.414342,0.433272,0.401918,0.419085,8999810,8897954.320393,9102831.630689,1.144709,0.004743,1.144709,3728999.150637,8897954.320393,9102831.630689,1.144709,3728999.150637,20683.441784,0.046625,0.04654,0.045618,0.044697,0.007875,0.004764,0.00489,0.005149,0.004859,5e-05
2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,4569880064,4632830120.790559,4507785361.182416,-1.358782,-117.029297,-1.358782,39359506750399.5,4632830120.790559,4507785361.182416,-1.358782,39359506750399.5,0.410346,0.418074,0.393788,0.406105,8585700,8675361.206067,8496965.45643,-1.033516,-0.004241,-1.033516,3523107.664105,8675361.206067,8496965.45643,-1.033516,3523107.664105,20920.156188,0.044246,0.043984,0.043813,0.043278,0.00473,0.004688,0.004601,0.004975,0.004609,4.8e-05
2018-03-26,8498.469727,8530.080078,7921.430176,8209.400391,5921039872,6129531477.040133,5719639958.965208,-3.401428,-289.069336,-3.401428,50319778101961.51,6129531477.040133,5719639958.965208,-3.401428,50319778101961.51,0.405745,0.413622,0.346954,0.371496,9116330,9956783.90301,8346818.960667,-8.441018,-0.034249,-8.441018,3698905.312633,9956783.90301,8346818.960667,-8.441018,3698905.312633,22098.220623,0.043305,0.042748,0.039416,0.040922,0.008612,0.004599,0.004517,0.003969,0.003944,5.1e-05
2018-03-27,8200.0,8232.780273,7797.279785,7833.040039,5378250240,5630208928.853927,5137567008.538719,-4.475121,-366.959961,-4.475121,44101651968000.0,5630208928.853927,5137567008.538719,-4.475121,44101651968000.0,0.371228,0.372369,0.337205,0.342625,6654480,7210009.255408,6141754.12288,-7.704973,-0.028603,-7.704973,2470329.364407,7210009.255408,6141754.12288,-7.704973,2470329.364407,22861.846681,0.040848,0.040329,0.038382,0.037825,0.007052,0.003936,0.003734,0.00376,0.003389,3.7e-05
2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,4935289856,4862294968.713568,5009380574.28892,1.501244,117.649902,1.501244,38677027987766.0,4862294968.713568,5009380574.28892,1.501244,38677027987766.0,0.343633,0.359677,0.33634,0.351367,8432800,8247184.157993,8622593.418274,2.250657,0.007734,2.250657,2897788.329363,8247184.157993,8622593.418274,2.250657,2897788.329363,22638.665708,0.03786,0.039435,0.038481,0.038824,0.00578,0.003407,0.003493,0.003741,0.003557,4.7e-05
2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,6361229824,7083285031.489546,5712779408.685975,-10.19379,-813.369629,-10.19379,50756696933598.75,7083285031.489546,5712779408.685975,-10.19379,50756696933598.75,0.352725,0.354318,0.275649,0.280161,8848710,11140598.804972,7028317.780293,-20.572402,-0.072564,-20.572402,3121161.227577,11140598.804972,7028317.780293,-20.572402,3121161.227577,25577.080199,0.03903,0.03839,0.032416,0.032333,0.009877,0.003581,0.003392,0.002438,0.002189,5e-05
2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,6289509888,6545936560.211302,6043128323.561519,-3.917341,-280.930176,-3.917341,45104906914717.5,6545936560.211302,6043128323.561519,-3.917341,45104906914717.5,0.280455,0.306109,0.268745,0.287494,7631570,7444718.445375,7823111.255616,2.509854,0.007039,2.509854,2140311.912822,7444718.445375,7823111.255616,2.509854,2140311.912822,23967.526032,0.032384,0.032551,0.029104,0.030068,0.009671,0.002194,0.002477,0.002289,0.00233,4.2e-05
2018-03-31,6892.47998,7207.850098,6863.52002,6973.529785,4553269760,4500349411.753545,4606812407.317549,1.175916,81.049805,1.175916,31383320666473.754,4500349411.753545,4606812407.317549,1.175916,31383320666473.754,0.286772,0.298324,0.278543,0.280171,7349410,7522566.739222,7180239.035498,-2.301831,-0.006601,-2.301831,2107605.097935,7522566.739222,7180239.035498,-2.301831,2107605.097935,24890.262065,0.030088,0.031991,0.030601,0.030751,0.004682,0.002315,0.002329,0.0025,0.002189,4.1e-05
2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,4532100096,4637273916.045816,4429311628.345113,-2.26801,-158.830078,-2.26801,31738569163846.504,4637273916.045816,4429311628.345113,-2.26801,31738569163846.504,0.280087,0.284584,0.244567,0.26158,7962260,8525596.575296,7436146.403092,-6.607591,-0.018507,-6.607591,2230125.470209,8525596.575296,7436146.403092,-6.607591,2230125.470209,26164.959982,0.030998,0.030796,0.027795,0.029687,0.004621,0.002186,0.002068,0.00177,0.001832,4.4e-05
